job_id,job_title,industry,required_education,required_degree_field,years_of_experience,hard_skills,soft_skills,hard_skills_normalized,soft_skills_normalized,all_skills,company,location,employment_type,experience_level,skills_required,salary_min_usd,salary_max_usd,remote_allowed,posted_date,salary_avg_usd,salary_min_inr,salary_max_inr,salary_avg_inr,salary_min_lpa,salary_max_lpa,salary_avg_lpa,skills_list
275,DevOps Engineer,Healthcare,,,,,,,,,Oracle,"New York, USA",Full-time,Senior level,"Power BI, React, Excel",113979.0,138781.0,True,09-05-2024,126380.0,9460257.0,11518823.0,10489540.0,94.60257,115.18823,104.8954,"['power bi', 'react', 'excel']"
276,AI Researcher,Healthcare,,,,,,,,,Microsoft,"Toronto, Canada",Part-time,Director,"Java, React, Machine Learning, Data Visualization, Python, Excel",118039.0,196603.0,True,13-12-2023,157321.0,9797237.0,16318049.0,13057643.0,97.97237,163.18049,130.57643,"['java', 'react', 'machine learning', 'data visualization', 'python', 'excel']"
277,Software Engineer,Healthcare,,,,,,,,,Microsoft,"Bangalore, India",Contract,Mid level,"Python, Machine Learning, JavaScript, React, Excel",111510.0,186500.0,False,01-06-2024,149005.0,9255330.0,15479500.0,12367415.0,92.5533,154.795,123.67415,"['python', 'machine learning', 'javascript', 'react', 'excel']"
278,Full Stack Developer,E-commerce,,,,,,,,,Oracle,"Bangalore, India",Full-time,Director,"SQL, Kubernetes, Power BI, Excel, Python",80801.0,101133.0,True,17-02-2024,90967.0,6706483.0,8394039.0,7550261.0,67.06483,83.94039,75.50261,"['sql', 'kubernetes', 'power bi', 'excel', 'python']"
279,Marketing Analyst,Education,,,,,,,,,Adobe,"New York, USA",Full-time,Senior level,"Excel, Node.js, Kubernetes, Azure",104046.0,118742.0,False,18-02-2024,111394.0,8635818.0,9855586.0,9245702.0,86.35818,98.55586,92.45702,"['excel', 'node.js', 'kubernetes', 'azure']"
280,Machine Learning Engineer,Technology,,,,,,,,,Adobe,"Bangalore, India",Contract,Director,"Tableau, Excel, JavaScript",79218.0,148784.0,True,25-02-2023,114001.0,6575094.0,12349072.0,9462083.0,65.75094,123.49072,94.62083,"['tableau', 'excel', 'javascript']"
281,Marketing Analyst,Finance,,,,,,,,,Adobe,"Berlin, Germany",Full-time,Entry level,"Java, React, Power BI, Tableau, Docker, SQL",96548.0,144818.0,False,16-12-2023,120683.0,8013484.0,12019894.0,10016689.0,80.13484,120.19894,100.16689,"['java', 'react', 'power bi', 'tableau', 'docker', 'sql']"
282,DevOps Engineer,Technology,,,,,,,,,Meta,"Bangalore, India",Part-time,Senior level,"Python, Excel, React, Data Visualization, SQL, Kubernetes",74581.0,100407.0,False,20-07-2023,87494.0,6190223.0,8333781.0,7262002.0,61.90223,83.33781,72.62002,"['python', 'excel', 'react', 'data visualization', 'sql', 'kubernetes']"
283,Data Analyst,Education,,,,,,,,,Adobe,"New York, USA",Internship,Director,"Power BI, Data Visualization, Java, Node.js",67647.0,143029.0,True,31-05-2024,105338.0,5614701.0,11871407.0,8743054.0,56.14701,118.71407,87.43054,"['power bi', 'data visualization', 'java', 'node.js']"
284,Marketing Analyst,E-commerce,,,,,,,,,IBM,"Toronto, Canada",Part-time,Senior level,"AWS, Kubernetes, Tableau, Java, Power BI",100778.0,152962.0,False,17-04-2023,126870.0,8364574.0,12695846.0,10530210.0,83.64574,126.95846,105.3021,"['aws', 'kubernetes', 'tableau', 'java', 'power bi']"
285,Marketing Analyst,Education,,,,,,,,,StartupX,"Seattle, USA",Part-time,Mid level,"Excel, Azure, Node.js, Java, Tableau",89179.0,140323.0,True,08-06-2024,114751.0,7401857.0,11646809.0,9524333.0,74.01857,116.46809,95.24333,"['excel', 'azure', 'node.js', 'java', 'tableau']"
286,Machine Learning Engineer,E-commerce,,,,,,,,,Adobe,"Bangalore, India",Internship,Senior level,"Machine Learning, SQL, Python",92255.0,117381.0,False,30-05-2024,104818.0,7657165.0,9742623.0,8699894.0,76.57165,97.42623,86.99894,"['machine learning', 'sql', 'python']"
287,Product Manager,Finance,,,,,,,,,Netflix,"Austin, USA",Contract,Senior level,"Power BI, Tableau, AWS",56955.0,74374.0,True,29-05-2023,65664.5,4727265.0,6173042.0,5450153.5,47.27265,61.73042,54.501535,"['power bi', 'tableau', 'aws']"
288,Full Stack Developer,Finance,,,,,,,,,Microsoft,Remote,Part-time,Director,"Power BI, Excel, Python, Docker, Node.js",54234.0,111247.0,False,08-07-2024,82740.5,4501422.0,9233501.0,6867461.5,45.01422,92.33501,68.674615,"['power bi', 'excel', 'python', 'docker', 'node.js']"
289,Business Analyst,Education,,,,,,,,,Meta,"Bangalore, India",Part-time,Senior level,"Tableau, Power BI, JavaScript, AWS",57051.0,68750.0,False,17-11-2023,62900.5,4735233.0,5706250.0,5220741.5,47.35233,57.0625,52.207415,"['tableau', 'power bi', 'javascript', 'aws']"
290,Software Engineer,Technology,,,,,,,,,FinTechHub,Remote,Full-time,Director,"AWS, Machine Learning, Node.js, Java, Power BI, Data Visualization",59760.0,94267.0,False,01-07-2023,77013.5,4960080.0,7824161.0,6392120.5,49.6008,78.24161,63.921205,"['aws', 'machine learning', 'node.js', 'java', 'power bi', 'data visualization']"
291,Software Engineer,Education,,,,,,,,,Google,"Austin, USA",Contract,Entry level,"Kubernetes, Tableau, Data Visualization, Machine Learning, Azure",93327.0,164449.0,True,06-01-2023,128888.0,7746141.0,13649267.0,10697704.0,77.46141,136.49267,106.97704,"['kubernetes', 'tableau', 'data visualization', 'machine learning', 'azure']"
292,Software Engineer,Education,,,,,,,,,Adobe,"San Francisco, USA",Part-time,Director,"SQL, Azure, JavaScript, Tableau, Excel, React",118864.0,157694.0,False,22-11-2023,138279.0,9865712.0,13088602.0,11477157.0,98.65712,130.88602,114.77157,"['sql', 'azure', 'javascript', 'tableau', 'excel', 'react']"
293,AI Researcher,Healthcare,,,,,,,,,Adobe,"Bangalore, India",Full-time,Entry level,"JavaScript, Excel, Data Visualization, Tableau, Node.js, Python",88479.0,127111.0,False,05-01-2024,107795.0,7343757.0,10550213.0,8946985.0,73.43757,105.50213,89.46985,"['javascript', 'excel', 'data visualization', 'tableau', 'node.js', 'python']"
294,Business Analyst,Education,,,,,,,,,Adobe,"London, UK",Full-time,Senior level,"Kubernetes, Python, AWS, Excel, JavaScript, Azure",64860.0,125437.0,True,26-01-2024,95148.5,5383380.0,10411271.0,7897325.5,53.8338,104.11271,78.973255,"['kubernetes', 'python', 'aws', 'excel', 'javascript', 'azure']"
295,Data Analyst,E-commerce,,,,,,,,,StartupX,"San Francisco, USA",Part-time,Mid level,"JavaScript, Machine Learning, Power BI",71940.0,151828.0,False,09-04-2023,111884.0,5971020.0,12601724.0,9286372.0,59.7102,126.01724,92.86372,"['javascript', 'machine learning', 'power bi']"
296,Full Stack Developer,Technology,,,,,,,,,FinTechHub,"Berlin, Germany",Full-time,Entry level,"Java, Tableau, AWS",70152.0,83265.0,True,15-03-2023,76708.5,5822616.0,6910995.0,6366805.5,58.22616,69.10995,63.668055,"['java', 'tableau', 'aws']"
297,DevOps Engineer,Healthcare,,,,,,,,,IBM,"Bangalore, India",Internship,Director,"Docker, Excel, SQL",79837.0,123738.0,True,11-08-2024,101787.5,6626471.0,10270254.0,8448362.5,66.26471,102.70254,84.483625,"['docker', 'excel', 'sql']"
298,Machine Learning Engineer,Education,,,,,,,,,Adobe,"San Francisco, USA",Contract,Senior level,"AWS, Tableau, Kubernetes",55965.0,75479.0,False,06-03-2023,65722.0,4645095.0,6264757.0,5454926.0,46.45095,62.64757,54.54926,"['aws', 'tableau', 'kubernetes']"
299,Software Engineer,Education,,,,,,,,,Adobe,"Seattle, USA",Part-time,Director,"Excel, Java, AWS, Node.js, Power BI",54039.0,126165.0,False,09-02-2024,90102.0,4485237.0,10471695.0,7478466.0,44.85237,104.71695,74.78466,"['excel', 'java', 'aws', 'node.js', 'power bi']"
300,Data Analyst,Finance,,,,,,,,,Google,"Toronto, Canada",Full-time,Senior level,"JavaScript, Docker, Excel, Machine Learning, Java",68530.0,94682.0,True,12-01-2023,81606.0,5687990.0,7858606.0,6773298.0,56.8799,78.58606,67.73298,"['javascript', 'docker', 'excel', 'machine learning', 'java']"
301,Product Manager,Education,,,,,,,,,Microsoft,"Austin, USA",Full-time,Director,"AWS, Excel, SQL",78939.0,122066.0,False,08-07-2023,100502.5,6551937.0,10131478.0,8341707.5,65.51937,101.31478,83.417075,"['aws', 'excel', 'sql']"
302,Machine Learning Engineer,Healthcare,,,,,,,,,Tesla,"Austin, USA",Part-time,Entry level,"Node.js, JavaScript, Azure",75875.0,149732.0,False,11-04-2023,112803.5,6297625.0,12427756.0,9362690.5,62.97625,124.27756,93.626905,"['node.js', 'javascript', 'azure']"
303,AI Researcher,Finance,,,,,,,,,Amazon,"Berlin, Germany",Contract,Director,"Azure, JavaScript, Tableau",93036.0,143101.0,True,06-04-2024,118068.5,7721988.0,11877383.0,9799685.5,77.21988,118.77383,97.996855,"['azure', 'javascript', 'tableau']"
304,Software Engineer,E-commerce,,,,,,,,,StartupX,"Berlin, Germany",Internship,Director,"Tableau, AWS, Kubernetes, Machine Learning, SQL",86264.0,143382.0,True,22-03-2024,114823.0,7159912.0,11900706.0,9530309.0,71.59912,119.00706,95.30309,"['tableau', 'aws', 'kubernetes', 'machine learning', 'sql']"
305,Marketing Analyst,Technology,,,,,,,,,Meta,"London, UK",Full-time,Entry level,"React, Data Visualization, Node.js",86780.0,115130.0,False,25-03-2023,100955.0,7202740.0,9555790.0,8379265.0,72.0274,95.5579,83.79265,"['react', 'data visualization', 'node.js']"
306,Marketing Analyst,E-commerce,,,,,,,,,Adobe,"Bangalore, India",Part-time,Senior level,"Node.js, Tableau, Data Visualization, Power BI",54804.0,98963.0,False,06-08-2023,76883.5,4548732.0,8213929.0,6381330.5,45.48732,82.13929,63.813305,"['node.js', 'tableau', 'data visualization', 'power bi']"
307,Marketing Analyst,Finance,,,,,,,,,Microsoft,"Toronto, Canada",Contract,Entry level,"Tableau, Machine Learning, Java, Kubernetes",110909.0,186592.0,True,18-05-2023,148750.5,9205447.0,15487136.0,12346291.5,92.05447,154.87136,123.462915,"['tableau', 'machine learning', 'java', 'kubernetes']"
308,Machine Learning Engineer,Technology,,,,,,,,,Google,"Seattle, USA",Internship,Mid level,"Azure, JavaScript, Python, Excel, React",69162.0,142535.0,False,03-07-2023,105848.5,5740446.0,11830405.0,8785425.5,57.40446,118.30405,87.854255,"['azure', 'javascript', 'python', 'excel', 'react']"
309,Data Analyst,Healthcare,,,,,,,,,Google,"Berlin, Germany",Full-time,Senior level,"Docker, Excel, Node.js, Azure",111561.0,181152.0,True,02-02-2024,146356.5,9259563.0,15035616.0,12147589.5,92.59563,150.35616,121.475895,"['docker', 'excel', 'node.js', 'azure']"
310,Product Manager,E-commerce,,,,,,,,,Adobe,"Toronto, Canada",Contract,Senior level,"Node.js, Data Visualization, Python, Machine Learning, Java, Kubernetes",82975.0,142301.0,True,13-06-2024,112638.0,6886925.0,11810983.0,9348954.0,68.86925,118.10983,93.48954,"['node.js', 'data visualization', 'python', 'machine learning', 'java', 'kubernetes']"
311,Business Analyst,Healthcare,,,,,,,,,Meta,"Austin, USA",Part-time,Mid level,"Excel, JavaScript, Docker",60104.0,137545.0,False,24-08-2023,98824.5,4988632.0,11416235.0,8202433.5,49.88632,114.16235,82.024335,"['excel', 'javascript', 'docker']"
312,Full Stack Developer,Finance,,,,,,,,,Meta,"Austin, USA",Internship,Entry level,"Java, Data Visualization, React",113113.0,185872.0,True,27-04-2023,149492.5,9388379.0,15427376.0,12407877.5,93.88379,154.27376,124.078775,"['java', 'data visualization', 'react']"
313,AI Researcher,Finance,,,,,,,,,Amazon,"New York, USA",Part-time,Senior level,"Data Visualization, Node.js, Excel, Python, Tableau, AWS",117193.0,132329.0,True,18-05-2023,124761.0,9727019.0,10983307.0,10355163.0,97.27019,109.83307,103.55163,"['data visualization', 'node.js', 'excel', 'python', 'tableau', 'aws']"
314,Full Stack Developer,Education,,,,,,,,,Amazon,"Seattle, USA",Internship,Mid level,"Data Visualization, Excel, Machine Learning, AWS",108877.0,180666.0,True,10-08-2023,144771.5,9036791.0,14995278.0,12016034.5,90.36791,149.95278,120.160345,"['data visualization', 'excel', 'machine learning', 'aws']"
315,Product Manager,Technology,,,,,,,,,IBM,"Toronto, Canada",Part-time,Entry level,"Machine Learning, React, Node.js, Excel",109437.0,128460.0,False,17-12-2023,118948.5,9083271.0,10662180.0,9872725.5,90.83271,106.6218,98.727255,"['machine learning', 'react', 'node.js', 'excel']"
316,Full Stack Developer,E-commerce,,,,,,,,,Salesforce,"New York, USA",Full-time,Entry level,"Node.js, Data Visualization, Machine Learning, Python",62622.0,95877.0,False,03-06-2023,79249.5,5197626.0,7957791.0,6577708.5,51.97626,79.57791,65.777085,"['node.js', 'data visualization', 'machine learning', 'python']"
317,Data Analyst,E-commerce,,,,,,,,,FinTechHub,Remote,Internship,Mid level,"Azure, Data Visualization, Tableau, Power BI, React, SQL",105139.0,163685.0,False,18-06-2024,134412.0,8726537.0,13585855.0,11156196.0,87.26537,135.85855,111.56196,"['azure', 'data visualization', 'tableau', 'power bi', 'react', 'sql']"
318,Product Manager,Finance,,,,,,,,,Microsoft,"London, UK",Internship,Senior level,"Power BI, Node.js, Tableau",83360.0,155899.0,True,18-05-2023,119629.5,6918880.0,12939617.0,9929248.5,69.1888,129.39617,99.292485,"['power bi', 'node.js', 'tableau']"
319,Marketing Analyst,E-commerce,,,,,,,,,Google,"Toronto, Canada",Part-time,Senior level,"SQL, Java, Docker, Excel, Data Visualization",118490.0,143934.0,False,14-08-2024,131212.0,9834670.0,11946522.0,10890596.0,98.3467,119.46522,108.90596,"['sql', 'java', 'docker', 'excel', 'data visualization']"
320,AI Researcher,Education,,,,,,,,,Netflix,"Toronto, Canada",Part-time,Director,"Java, Azure, Machine Learning, Tableau, Kubernetes, AWS",105517.0,163442.0,False,25-09-2023,134479.5,8757911.0,13565686.0,11161798.5,87.57911,135.65686,111.617985,"['java', 'azure', 'machine learning', 'tableau', 'kubernetes', 'aws']"
321,Software Engineer,Finance,,,,,,,,,StartupX,"San Francisco, USA",Part-time,Director,"JavaScript, Machine Learning, Docker",95135.0,157318.0,False,14-08-2024,126226.5,7896205.0,13057394.0,10476799.5,78.96205,130.57394,104.767995,"['javascript', 'machine learning', 'docker']"
322,DevOps Engineer,E-commerce,,,,,,,,,StartupX,"New York, USA",Full-time,Mid level,"SQL, Node.js, AWS, JavaScript, Azure, React",56822.0,87890.0,True,17-07-2024,72356.0,4716226.0,7294870.0,6005548.0,47.16226,72.9487,60.05548,"['sql', 'node.js', 'aws', 'javascript', 'azure', 'react']"
323,Business Analyst,E-commerce,,,,,,,,,FinTechHub,"New York, USA",Part-time,Director,"JavaScript, React, Excel",102513.0,180802.0,False,29-01-2024,141657.5,8508579.0,15006566.0,11757572.5,85.08579,150.06566,117.575725,"['javascript', 'react', 'excel']"
324,Marketing Analyst,Healthcare,,,,,,,,,FinTechHub,"Seattle, USA",Part-time,Entry level,"Excel, Python, Java, SQL",54405.0,131323.0,False,19-07-2023,92864.0,4515615.0,10899809.0,7707712.0,45.15615,108.99809,77.07712,"['excel', 'python', 'java', 'sql']"
325,DevOps Engineer,Technology,,,,,,,,,Salesforce,"Seattle, USA",Full-time,Entry level,"Power BI, React, Machine Learning, Data Visualization, Azure",96285.0,158077.0,False,14-02-2024,127181.0,7991655.0,13120391.0,10556023.0,79.91655,131.20391,105.56023,"['power bi', 'react', 'machine learning', 'data visualization', 'azure']"
326,Full Stack Developer,E-commerce,,,,,,,,,IBM,"New York, USA",Contract,Mid level,"Machine Learning, SQL, Node.js",79661.0,115157.0,False,11-10-2023,97409.0,6611863.0,9558031.0,8084947.0,66.11863,95.58031,80.84947,"['machine learning', 'sql', 'node.js']"
327,Business Analyst,Education,,,,,,,,,Adobe,"London, UK",Internship,Director,"Tableau, JavaScript, Node.js, Azure, Kubernetes, Excel",65336.0,142613.0,True,15-12-2023,103974.5,5422888.0,11836879.0,8629883.5,54.22888,118.36879,86.298835,"['tableau', 'javascript', 'node.js', 'azure', 'kubernetes', 'excel']"
328,Data Scientist,E-commerce,,,,,,,,,IBM,"Seattle, USA",Part-time,Senior level,"Machine Learning, Node.js, Python, Power BI, AWS",65239.0,109031.0,True,08-05-2024,87135.0,5414837.0,9049573.0,7232205.0,54.14837,90.49573,72.32205,"['machine learning', 'node.js', 'python', 'power bi', 'aws']"
329,Machine Learning Engineer,Healthcare,,,,,,,,,Microsoft,Remote,Part-time,Director,"JavaScript, Data Visualization, AWS, Java, Excel",62190.0,124478.0,True,22-10-2023,93334.0,5161770.0,10331674.0,7746722.0,51.6177,103.31674,77.46722,"['javascript', 'data visualization', 'aws', 'java', 'excel']"
330,Product Manager,Finance,,,,,,,,,Netflix,"Seattle, USA",Part-time,Mid level,"Java, Tableau, SQL, React, Power BI",76170.0,116953.0,False,25-05-2024,96561.5,6322110.0,9707099.0,8014604.5,63.2211,97.07099,80.146045,"['java', 'tableau', 'sql', 'react', 'power bi']"
331,Machine Learning Engineer,E-commerce,,,,,,,,,Salesforce,"Berlin, Germany",Internship,Senior level,"Tableau, Machine Learning, AWS, Docker",55539.0,128753.0,True,07-01-2023,92146.0,4609737.0,10686499.0,7648118.0,46.09737,106.86499,76.48118,"['tableau', 'machine learning', 'aws', 'docker']"
332,Marketing Analyst,E-commerce,,,,,,,,,IBM,"Bangalore, India",Full-time,Senior level,"Kubernetes, SQL, Power BI, Machine Learning",66809.0,83906.0,False,13-08-2024,75357.5,5545147.0,6964198.0,6254672.5,55.45147,69.64198,62.546725,"['kubernetes', 'sql', 'power bi', 'machine learning']"
333,Product Manager,Education,,,,,,,,,IBM,"San Francisco, USA",Contract,Senior level,"Java, Machine Learning, AWS, JavaScript, Tableau",51103.0,62652.0,False,20-11-2023,56877.5,4241549.0,5200116.0,4720832.5,42.41549,52.00116,47.208325,"['java', 'machine learning', 'aws', 'javascript', 'tableau']"
334,Full Stack Developer,Healthcare,,,,,,,,,IBM,"Seattle, USA",Internship,Senior level,"AWS, Kubernetes, Java, Data Visualization, Tableau, Power BI",97962.0,132067.0,True,18-12-2023,115014.5,8130846.0,10961561.0,9546203.5,81.30846,109.61561,95.462035,"['aws', 'kubernetes', 'java', 'data visualization', 'tableau', 'power bi']"
335,Marketing Analyst,Finance,,,,,,,,,IBM,"Toronto, Canada",Part-time,Mid level,"Tableau, Python, Java, Docker, Kubernetes, Node.js",85382.0,126289.0,False,13-04-2023,105835.5,7086706.0,10481987.0,8784346.5,70.86706,104.81987,87.843465,"['tableau', 'python', 'java', 'docker', 'kubernetes', 'node.js']"
336,Marketing Analyst,Finance,,,,,,,,,Salesforce,"New York, USA",Internship,Entry level,"JavaScript, React, AWS",89326.0,132221.0,False,13-05-2024,110773.5,7414058.0,10974343.0,9194200.5,74.14058,109.74343,91.942005,"['javascript', 'react', 'aws']"
337,Business Analyst,Technology,,,,,,,,,Tesla,"Berlin, Germany",Contract,Senior level,"SQL, Azure, Excel, Data Visualization, JavaScript, Power BI",108963.0,162827.0,True,09-04-2023,135895.0,9043929.0,13514641.0,11279285.0,90.43929,135.14641,112.79285,"['sql', 'azure', 'excel', 'data visualization', 'javascript', 'power bi']"
338,Marketing Analyst,Education,,,,,,,,,Oracle,"Bangalore, India",Full-time,Director,"Kubernetes, Excel, Java, Tableau, React",96544.0,149154.0,False,19-10-2023,122849.0,8013152.0,12379782.0,10196467.0,80.13152,123.79782,101.96467,"['kubernetes', 'excel', 'java', 'tableau', 'react']"
339,Data Scientist,Healthcare,,,,,,,,,Amazon,"Berlin, Germany",Part-time,Senior level,"Power BI, AWS, Data Visualization, Excel, Docker",103054.0,122405.0,False,07-03-2024,112729.5,8553482.0,10159615.0,9356548.5,85.53482,101.59615,93.565485,"['power bi', 'aws', 'data visualization', 'excel', 'docker']"
340,Full Stack Developer,Finance,,,,,,,,,IBM,"Austin, USA",Part-time,Entry level,"Excel, AWS, Power BI, Tableau",97600.0,175880.0,True,31-03-2024,136740.0,8100800.0,14598040.0,11349420.0,81.008,145.9804,113.4942,"['excel', 'aws', 'power bi', 'tableau']"
341,Data Scientist,Technology,,,,,,,,,Microsoft,"San Francisco, USA",Internship,Entry level,"Machine Learning, Tableau, SQL, React, AWS, Data Visualization",71877.0,133918.0,True,04-08-2023,102897.5,5965791.0,11115194.0,8540492.5,59.65791,111.15194,85.404925,"['machine learning', 'tableau', 'sql', 'react', 'aws', 'data visualization']"
